127.0.0.1 - - [30/Sep/2019:19:20:44 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 883 "http://dalrov.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:22:44 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 883 "http://dalrov.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:23:45 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 883 "http://dalrov.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:24:46 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 883 "http://dalrov.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:26:46 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 883 "http://dalrov.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:28:47 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 883 "http://dalrov.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:30:48 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 500 107 "http://dalrov.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:32:49 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 500 107 "http://dalrov.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:36:22 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 500 107 "http://dalrov.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:36:24 +0000] "GET /%7B%7B%20url_for('static',%20filename='css/style.css')%20%7D%7D HTTP/1.0" 500 3305 "http://dalrov.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:36:38 +0000] "GET / HTTP/1.0" 500 3305 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:36:38 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://dalrov.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:37:21 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 500 107 "http://dalrov.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:39:22 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 500 107 "http://dalrov.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:39:52 +0000] "POST /wp-cron.php?doing_wp_cron=1569872392.3777461051940917968750 HTTP/1.0" 200 0 "http://dalrov.local/wp-cron.php?doing_wp_cron=1569872392.3777461051940917968750" "WordPress/5.2.3; http://dalrov.local"
127.0.0.1 - - [30/Sep/2019:19:39:52 +0000] "GET / HTTP/1.0" 200 937 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:39:52 +0000] "GET /%7B%7B%20url_for('static',%20filename='css/style.css')%20%7D%7D HTTP/1.0" 301 0 "http://dalrov.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:39:52 +0000] "GET /%7B%7B%20url_for('static',%20filename='images/tigershark.png')%20%7D%7D HTTP/1.0" 301 0 "http://dalrov.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:39:52 +0000] "GET /%7B%7B%20url_for(static,%20filename=css/style.css HTTP/1.0" 404 937 "http://dalrov.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:39:52 +0000] "GET /%7B%7B%20url_for(static,%20filename=images/tigershark.png HTTP/1.0" 404 937 "http://dalrov.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
127.0.0.1 - - [30/Sep/2019:19:39:52 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://dalrov.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36"
